order_number,orderDate,Item Name,Quantity,ProductPrice,Totalproducts
4126,2020-09-12 16:26:53,Papadopoulos,6,65.53,10
74433,2016-04-26 18:30:20,Cobblestone,7,21.63,4
69234,2017-08-15 12:49:19,Domino,1,81.42,21
29546,2021-02-26 21:23:17,Taco Bell,7,50.31,24
78475,2016-05-14 07:07:34,Starbucks,2,6.08,7
74208,2019-01-25 20:14:52,Betty Crocker,3,87.11,13
50305,2020-08-31 04:48:02,Tic Tac,1,44.21,23
61564,2017-01-26 20:48:20,Sun-Pat,9,42.26,13
24747,2021-11-11 16:12:57,Betty Crocker,9,70.49,16
29269,2021-01-09 08:51:19,Applebee's,8,53.08,20
78566,2020-08-06 18:17:35,Taco Bell,6,9.89,8
82449,2020-12-17 13:40:12,McDonald's,1,2.82,8
88838,2018-06-04 21:40:30,Betty Crocker,8,2.48,10
78276,2018-06-04 07:32:38,Domino,2,44.59,12
13880,2021-05-15 18:13:42,Domino,3,69.65,23
93055,2020-12-16 15:48:48,Pizza Hut,8,15.76,24
75158,2019-09-29 13:32:28,Wonder Bread,5,6.02,21
34102,2019-09-14 09:24:08,Applebee's,6,70.95,2
52267,2016-09-15 07:39:25,KFC,7,51.73,8
62118,2016-03-16 15:44:39,McDonald's,3,27.74,9
93274,2017-02-28 15:53:28,Secret Recipe,4,29.67,24
76381,2016-11-12 04:41:19,Sun-Pat,3,91.11,16
69704,2016-01-16 07:44:07,Secret Recipe,9,66.73,19
66024,2018-02-09 21:38:08,Cobblestone,5,44.17,4
51646,2018-08-04 19:52:30,Cheetos,8,96.41,2
21668,2018-05-25 03:12:36,Nutella,8,91.77,6
34775,2020-07-25 12:02:10,Wonder Bread,2,52.56,1
17834,2021-01-22 16:58:01,Bel Group,2,42.22,19
44452,2016-01-06 05:40:25,Bel Group,2,74.04,6
44052,2019-03-26 14:58:46,Bewley's,9,79.70,4
28069,2018-01-13 09:24:51,Lavazza,7,16.17,10
74983,2018-10-17 15:07:44,Cobblestone,5,85.59,27
19476,2018-09-10 10:20:33,Sun-Pat,2,74.20,9
36908,2018-04-06 16:06:22,Carib Brewery,6,82.81,3
58457,2016-06-07 13:40:27,Vitta Foods,8,54.24,13
21284,2016-03-25 04:45:54,Magnum,8,5.83,8
15766,2021-07-10 21:52:58,Lavazza,7,58.72,19
73124,2020-03-10 00:30:20,Nesquik,8,78.88,18
76464,2019-12-24 11:45:05,Cobblestone,2,92.17,16
22780,2019-05-23 22:33:55,Dunkin' Donuts,2,69.69,3
20163,2017-09-17 18:35:42,McDonald's,1,68.41,23
93044,2016-07-26 03:13:28,Cheetos,5,18.79,19
18596,2020-12-25 08:09:25,Dr. Oetker,7,48.58,20
97267,2017-03-17 01:46:24,Cheetos,8,89.04,17
32914,2019-01-06 11:21:37,Baskin robbins,4,76.07,13
20692,2021-10-12 20:01:54,Lavazza,9,64.15,16
77767,2019-02-13 02:42:49,Soprole,1,36.80,1
60530,2019-04-19 02:12:20,Andy Capp's fries,4,3.51,9
72995,2021-09-02 09:07:29,Applebee's,3,7.86,2
57489,2017-06-05 16:29:48,Heinz,4,78.52,26
11749,2016-06-08 21:03:50,Dunkin' Donuts,8,68.67,8
1993,2021-03-25 02:50:49,Magnum,2,96.20,24
41537,2021-09-13 11:43:26,Lavazza,8,62.38,16
25700,2019-04-16 11:36:11,Dunkin' Donuts,1,35.27,25
13507,2019-09-28 08:36:03,Doritos,2,87.65,28
66830,2018-09-14 13:40:29,Baskin robbins,6,22.60,14
81033,2017-07-05 06:07:00,Domino,4,50.65,6
81235,2020-09-04 15:20:42,Betty Crocker,6,87.67,22
23510,2021-09-14 21:23:52,Heinz,9,81.10,2
7407,2020-09-11 16:46:03,Tic Tac,4,25.60,17
29904,2019-10-03 04:28:11,Tic Tac,7,24.95,21
55373,2020-04-02 12:50:15,Knorr,3,90.23,6
47863,2019-06-12 08:35:06,Wendy's,1,90.27,24
44354,2018-02-07 05:04:27,M&M Food Market,7,47.19,1
3117,2020-06-02 19:22:29,Lavazza,3,87.50,7
57070,2018-07-28 22:23:07,Soprole,3,61.36,5
80947,2021-02-12 21:06:17,Olymel,5,45.38,19
9984,2020-12-17 16:13:11,Soprole,7,3.08,22
75158,2017-02-26 09:04:16,Wendy's,4,86.94,22
35515,2016-11-03 02:01:12,Dr. Oetker,8,75.08,9
88574,2020-11-09 11:49:07,Soprole,7,77.20,12
98011,2017-05-15 11:35:24,Sun-Pat,5,88.81,9
83528,2019-07-21 11:37:19,KFC,7,68.01,1
92758,2021-10-25 21:46:52,KFC,7,56.94,16
27782,2019-07-04 14:32:45,Nesquik,6,50.60,17
68564,2021-06-09 21:47:28,Subway,3,85.50,5
98384,2016-05-07 17:10:28,Applebee's,3,73.71,14
90231,2021-06-09 21:15:00,Nabisco,9,94.84,6
32796,2017-06-25 01:25:20,Wendy's,1,13.29,17
60405,2021-01-19 00:45:33,Red Lobster,8,48.06,22
80934,2021-04-13 17:06:40,Betty Crocker,9,66.78,7
34160,2018-04-04 00:17:50,Bewley's,9,32.81,14
93465,2017-02-12 09:06:52,Kinder,8,17.68,23
39810,2018-10-12 20:03:23,Burger King,5,95.73,17
3016,2018-05-31 07:03:15,Red Lobster,8,74.91,24
22902,2019-03-01 15:35:50,Sun-Pat,5,66.20,19
88560,2020-11-14 22:57:49,Tic Tac,5,94.89,12
26487,2016-03-09 13:13:26,Papadopoulos,8,37.84,19
20806,2016-10-29 05:50:34,Tic Tac,8,28.21,22
96609,2020-11-03 17:05:41,Red Lobster,5,36.21,12
71495,2021-05-12 19:28:34,Olymel,9,43.14,10
76480,2016-07-24 18:31:26,Bewley's,6,12.39,28
6285,2017-05-16 16:06:27,Burger King,3,49.52,8
8611,2018-12-24 03:26:56,Secret Recipe,3,76.26,12
89929,2018-04-10 02:52:01,Tic Tac,1,22.64,27
62330,2018-01-15 21:13:20,Cheetos,2,72.02,5
90389,2018-10-21 20:52:14,Bel Group,9,36.56,5
44800,2020-11-05 19:00:05,Andy Capp's fries,1,82.09,17
43023,2016-06-17 19:33:37,Bewley's,5,92.10,14
11660,2019-06-10 16:07:28,Burger King,5,24.64,22
92581,2019-12-02 14:29:30,Heinz,5,94.13,19
37784,2018-02-17 14:25:42,Magnum,6,34.25,15
71022,2016-02-23 05:05:02,Tic Tac,1,70.50,19
19425,2021-03-22 04:19:39,Betty Crocker,4,35.04,24
22541,2019-07-26 18:25:06,Bewley's,9,30.40,19
78988,2016-11-12 22:08:03,Starbucks,4,56.44,19
71230,2020-10-22 09:27:29,McDonald's,2,30.76,27
39071,2017-09-25 06:25:17,Nesquik,3,82.96,9
90556,2020-09-24 06:50:51,Kinder,9,5.27,22
35159,2021-04-04 20:22:07,Wonder Bread,2,32.93,18
56623,2019-12-04 11:26:16,McDonald's,8,54.83,27
66306,2019-07-17 13:09:44,Nutella,5,59.58,13
57101,2016-11-15 00:00:36,McDonald's,4,90.30,25
93530,2021-06-25 20:20:43,Nabisco,3,83.56,11
19027,2018-04-24 04:19:06,Bewley's,3,74.63,7
88287,2019-06-16 16:28:03,Wonder Bread,6,51.83,22
10258,2021-08-31 05:55:01,Bewley's,7,24.41,15
62970,2020-01-22 00:12:15,Olymel,9,69.89,25
19392,2019-11-29 06:05:00,Lavazza,2,40.28,9
59783,2020-08-01 22:46:17,Nabisco,2,26.30,11
3861,2016-06-17 07:07:34,Red Lobster,6,52.20,25
46901,2021-08-27 13:57:35,Burger King,7,15.93,19
53335,2017-11-21 21:05:54,Knorr,7,25.90,2
1909,2020-02-25 08:31:49,Nesquik,4,15.49,23
78616,2020-01-24 04:23:50,Dunkin' Donuts,2,3.17,25
53303,2016-03-12 07:37:49,Soprole,2,23.20,21
50882,2017-12-14 13:09:51,Betty Crocker,6,9.13,14
10050,2019-04-23 14:07:52,Knorr,2,54.23,8
68262,2019-12-24 01:03:30,Applebee's,4,74.68,4
97225,2016-09-09 21:45:18,Domino,1,3.52,3
7415,2016-08-01 20:40:45,Vitta Foods,4,20.75,1
57685,2019-07-18 22:54:03,Knorr,3,55.64,26
37538,2020-11-29 08:00:30,Vitta Foods,6,87.80,13
75924,2016-09-18 00:08:12,LEonidas,8,37.28,16
57870,2017-03-23 22:40:32,Pizza Hut,2,2.69,14
18632,2019-03-06 08:37:42,Nabisco,7,87.16,23
34497,2019-02-27 08:19:14,Domino,6,84.70,14
4778,2021-05-22 05:06:19,Dr. Oetker,8,70.45,5
84301,2019-09-22 03:19:14,Red Lobster,7,38.41,28
86669,2021-06-19 04:29:12,Kinder,8,66.43,3
77943,2017-09-26 06:13:26,Bel Group,3,27.30,16
39226,2016-02-07 09:01:56,Soprole,4,5.07,1
69801,2017-05-05 09:43:36,Nesquik,7,77.88,8
33324,2017-02-24 05:20:21,Taco Bell,4,93.88,28
94254,2018-12-01 01:50:35,Knorr,5,18.53,15
67317,2020-09-18 13:24:24,Taco Bell,8,56.60,10
55535,2019-01-08 08:01:14,Olymel,7,7.64,12
37292,2018-07-25 03:05:04,Red Lobster,2,57.13,22
60606,2019-03-18 05:22:36,Papadopoulos,6,84.93,23
67950,2020-08-22 07:33:25,Burger King,2,4.60,12
9716,2018-09-01 11:08:07,Nabisco,6,48.32,6
38499,2017-10-14 09:50:42,Wendy's,3,98.41,20
57527,2021-06-06 02:49:42,LEonidas,1,58.65,19
8862,2016-11-09 21:43:39,Dr. Oetker,1,10.24,11
87857,2016-11-03 11:43:26,Pizza Hut,4,48.83,12
15316,2016-10-30 13:53:49,Dr. Oetker,4,69.40,16
13622,2016-06-02 18:40:07,Nabisco,4,69.16,17
98646,2017-03-06 16:02:49,Burger King,4,39.38,10
22585,2019-09-27 17:14:29,KFC,5,6.89,15
81946,2017-12-17 15:41:14,Magnum,3,83.60,6
3637,2019-12-28 07:15:25,KFC,4,57.06,12
76491,2021-08-17 06:03:19,McDonald's,3,58.16,6
70021,2017-10-05 18:39:44,Dunkin' Donuts,5,4.78,1
11055,2019-05-26 17:10:19,Taco Bell,3,48.79,16
53002,2021-09-24 22:29:43,Tic Tac,1,62.36,22
48246,2020-06-06 15:24:30,Soprole,8,65.50,22
42943,2018-04-17 17:02:17,Olymel,2,13.72,23
17831,2021-01-14 17:35:39,Soprole,3,30.91,25
62652,2021-04-27 15:02:32,Lavazza,9,36.66,17
66108,2020-01-14 22:00:08,Baskin robbins,2,92.18,16
69238,2021-05-28 20:33:34,Sun-Pat,9,7.74,22
41342,2019-07-01 16:36:09,Papadopoulos,7,74.49,27
28366,2020-11-08 10:07:07,Cheetos,8,76.46,15
53826,2018-04-29 02:21:11,Soprole,1,10.45,26
38705,2021-01-21 13:52:11,Kits,9,36.84,18
41607,2018-09-19 09:14:16,Tic Tac,5,76.43,3
74505,2017-03-26 13:13:14,Wendy's,5,37.41,13
52177,2019-10-15 06:34:33,Burger King,2,56.93,2
53415,2019-02-19 20:50:06,Carib Brewery,9,86.07,10
24826,2017-06-10 14:21:10,Olymel,3,38.63,5
57966,2019-07-10 21:23:05,Betty Crocker,2,85.66,25
65223,2021-05-20 18:21:33,Red Lobster,3,74.10,5
5906,2019-09-27 06:04:12,Subway,9,91.39,12
16275,2021-01-02 21:45:29,KFC,6,51.74,10
89422,2016-09-01 04:13:40,Cobblestone,4,29.79,28
87416,2019-02-18 06:27:07,KFC,3,85.18,24
77926,2017-07-23 10:16:41,Heinz,9,7.87,18
62216,2020-09-07 22:45:16,KFC,5,7.39,25
85469,2020-03-23 02:25:30,Sun-Pat,6,46.63,16
62213,2020-05-16 07:54:33,Sun-Pat,6,91.51,25
34337,2018-02-15 09:09:20,Carib Brewery,5,50.17,6
50195,2017-07-10 10:18:57,Kits,2,4.74,3
22489,2019-03-14 09:19:00,Starbucks,5,7.19,19
28579,2019-03-05 12:30:32,McDonald's,3,96.07,13
8675,2016-07-13 06:26:03,Lavazza,3,2.95,15
49328,2019-09-23 03:25:39,Heinz,9,9.14,14
60990,2018-11-27 06:31:53,Vitta Foods,7,94.75,14
75058,2017-01-27 21:18:00,Baskin robbins,3,97.26,19
59846,2018-09-30 02:40:09,Dunkin' Donuts,4,12.84,21
56387,2017-06-04 18:35:49,M&M Food Market,8,74.52,3
64701,2018-01-14 05:28:44,Secret Recipe,7,85.42,16
52843,2021-08-25 18:29:51,Baskin robbins,4,61.36,8
58615,2019-08-20 02:00:54,McDonald's,4,35.46,12
34333,2019-02-28 10:10:00,Bel Group,2,62.92,25
96781,2019-02-14 15:18:13,M&M Food Market,4,32.72,20
20271,2017-01-23 08:15:30,Kinder,3,24.55,8
93651,2017-12-29 08:01:11,Applebee's,5,62.48,18
92534,2020-07-20 15:30:17,Kits,9,77.78,9
7451,2016-04-28 14:45:13,Dr. Oetker,2,19.66,28
99304,2021-10-22 01:39:54,Sun-Pat,2,65.10,7
10401,2020-11-17 19:06:45,Burger King,5,86.96,13
9275,2018-11-07 10:14:11,Starbucks,7,61.78,2
82709,2017-12-20 21:29:37,KFC,7,2.58,19
90644,2017-09-26 15:32:12,Nabisco,3,51.99,23
66066,2017-10-16 04:12:52,McDonald's,5,82.48,2
90794,2019-03-18 19:04:24,Betty Crocker,8,33.46,24
72168,2018-12-08 06:18:32,Heinz,8,89.01,27
65983,2017-03-31 13:58:22,Papadopoulos,2,73.60,4
41341,2021-03-31 11:32:44,Lavazza,4,60.13,13
36693,2021-04-26 01:10:04,Dr. Oetker,1,89.65,4
69322,2019-10-10 18:32:22,Doritos,9,86.67,25
63450,2016-11-16 16:20:24,Knorr,9,73.54,6
35978,2017-05-05 17:33:34,Betty Crocker,2,44.91,7
49706,2017-05-24 01:29:25,Betty Crocker,1,96.15,2
42923,2019-06-01 20:14:48,Red Lobster,2,70.74,7
18466,2017-10-20 07:28:44,Domino,8,24.95,18
53560,2019-01-05 21:26:23,Wonder Bread,1,23.90,19
74046,2016-02-05 12:28:45,Betty Crocker,3,51.73,11
58016,2018-09-28 15:39:02,Olymel,9,60.74,28
88889,2021-02-15 00:31:31,Nutella,6,46.84,13
13972,2021-09-13 18:05:30,Dr. Oetker,7,86.70,28
15711,2018-03-21 11:34:03,Kits,8,28.39,6
51086,2018-11-20 10:55:45,Tic Tac,1,4.94,24
14581,2021-01-24 15:18:14,Sun-Pat,7,58.15,25
45043,2016-03-01 20:45:48,Papadopoulos,4,43.48,14
9206,2018-03-14 01:38:54,Dunkin' Donuts,5,85.32,18
16152,2020-03-26 20:50:49,Subway,7,19.33,13
40142,2017-06-27 02:30:45,Cheetos,6,70.11,8
49565,2019-06-08 12:28:45,Betty Crocker,8,2.37,17
12777,2020-11-04 05:31:43,Soprole,2,4.92,15
79144,2017-03-12 01:02:04,Knorr,3,54.87,13
4650,2020-09-03 16:04:08,LEonidas,2,42.08,3
49315,2020-03-24 18:43:18,LEonidas,1,58.77,2
36347,2019-06-12 17:34:27,Subway,5,50.41,27
50016,2017-07-27 02:55:33,Cobblestone,1,18.37,5
55864,2020-02-27 21:50:02,Carib Brewery,4,35.72,14
82689,2020-02-07 17:49:05,Domino,1,16.61,25
8596,2020-01-07 22:09:34,Nabisco,6,86.17,28
49750,2020-12-24 04:36:28,Dunkin' Donuts,6,92.54,11
88383,2016-11-20 17:54:06,Heinz,5,29.83,4
31978,2021-07-14 12:30:05,Tic Tac,7,78.26,23
49252,2019-03-20 03:43:00,Applebee's,5,16.35,13
80594,2016-07-16 13:13:57,Nutella,9,8.03,22
72021,2017-10-14 00:03:40,Taco Bell,3,68.51,17
94990,2021-02-28 15:42:53,Cobblestone,9,5.92,4
31179,2018-02-11 21:23:18,Nabisco,3,32.53,5
96543,2019-09-30 16:28:06,Olymel,5,11.05,13
68809,2020-11-03 14:44:28,KFC,4,87.32,18
94529,2021-03-03 03:53:28,Lavazza,4,62.75,13
23183,2021-10-23 03:21:37,Secret Recipe,2,17.61,21
81661,2021-03-16 22:28:26,Cheetos,7,18.91,11
78523,2018-09-10 22:53:12,Carib Brewery,5,82.01,21
80850,2021-05-21 07:35:12,Doritos,7,27.10,5
79536,2017-08-18 05:36:48,Kits,9,66.46,28
62881,2017-03-31 15:22:39,Betty Crocker,9,24.14,16
82835,2017-11-16 03:51:53,Nutella,5,39.25,21
80299,2018-10-23 01:44:34,McDonald's,2,38.07,5
20420,2020-11-21 08:01:06,M&M Food Market,2,95.91,13
70905,2018-09-15 02:33:20,Cheetos,2,38.69,26
52803,2019-01-11 09:42:11,Dr. Oetker,2,94.80,5
57212,2019-09-05 03:58:20,Applebee's,9,13.75,9
69132,2019-06-28 10:47:02,Lavazza,4,50.39,3
38449,2020-11-23 15:09:37,Doritos,4,63.83,28
44463,2017-07-31 03:44:52,Carib Brewery,3,13.20,10
51466,2016-01-22 14:22:13,KFC,1,59.68,24
78956,2019-12-05 12:41:46,Bewley's,9,97.35,19
57647,2018-01-12 06:46:51,Burger King,5,70.92,27
3946,2017-06-08 06:03:35,Pizza Hut,2,29.93,20
63397,2020-12-19 21:58:10,Betty Crocker,7,45.96,5
14150,2017-12-26 17:31:45,Dr. Oetker,7,81.50,23
49239,2018-01-28 15:43:48,Taco Bell,4,50.10,12
52630,2019-12-17 00:39:02,Bewley's,4,29.61,3
70389,2016-01-11 16:46:48,Doritos,5,75.27,13
64180,2018-05-24 17:07:12,Subway,2,20.17,18
40171,2017-05-09 07:32:36,Domino,3,10.49,2
75463,2018-08-20 04:24:06,Cheetos,6,87.91,4
6560,2019-09-23 04:40:46,Nesquik,9,91.45,22
55510,2017-04-30 02:57:41,Cheetos,7,20.15,10
40724,2018-05-18 05:14:39,Olymel,2,36.01,21
66600,2017-10-28 06:03:34,Betty Crocker,1,66.76,15
56548,2018-03-22 14:43:28,Papadopoulos,4,23.70,18
81204,2018-07-15 16:33:42,Dunkin' Donuts,4,95.99,17
90971,2019-04-01 20:43:05,Nabisco,9,6.39,27
45773,2016-02-09 09:38:46,Kinder,7,52.74,5
85179,2021-11-09 14:22:54,Nabisco,6,70.33,26
39438,2016-04-23 14:10:35,Wendy's,5,89.62,7
57353,2017-10-07 18:45:10,Heinz,1,6.76,20
87870,2021-01-25 04:50:43,Nutella,9,52.81,25
64599,2017-07-11 16:28:32,Wonder Bread,4,26.05,22
55390,2021-03-24 20:29:34,Taco Bell,2,87.19,4
23496,2019-04-02 21:38:02,Papadopoulos,8,80.43,19
11396,2021-08-30 01:45:35,Secret Recipe,6,35.21,22
43093,2020-06-27 22:58:08,Applebee's,9,72.26,6
74647,2016-03-16 07:40:37,Carib Brewery,3,7.42,1
56827,2019-05-12 18:22:39,M&M Food Market,8,13.89,8
95435,2020-12-04 14:24:41,Cheetos,6,93.49,2
56293,2016-09-19 12:14:55,Kits,6,39.12,15
98091,2019-03-19 21:11:12,Tic Tac,9,61.30,16
19228,2021-01-24 18:00:13,Nutella,4,90.98,5
53545,2018-04-27 12:21:27,Domino,1,57.44,18
95535,2018-07-12 22:22:17,Wonder Bread,9,46.18,24
52490,2021-09-02 14:56:51,Doritos,3,53.00,1
68938,2020-04-23 08:56:57,M&M Food Market,9,55.73,22
81539,2018-04-09 03:41:35,Betty Crocker,8,44.71,24
99199,2021-07-07 16:08:38,LEonidas,7,60.49,22
14769,2019-02-01 12:25:54,Nabisco,1,4.39,20
42330,2018-03-24 16:24:01,Baskin robbins,8,92.34,4
83166,2021-02-18 18:11:01,Bewley's,1,25.30,12
82319,2018-04-30 00:57:37,Subway,8,73.77,11
72011,2021-01-06 00:00:23,Sun-Pat,2,31.11,15
76841,2020-12-31 05:22:54,Subway,7,37.39,5
22054,2020-09-30 16:58:51,Wendy's,4,73.77,21
30946,2016-06-20 03:57:23,Applebee's,8,79.77,12
53695,2020-03-20 02:47:38,Applebee's,2,66.04,11
57969,2018-10-17 07:36:09,Nutella,2,6.13,11
28615,2018-11-22 12:22:12,Doritos,7,27.98,27
44325,2021-06-23 13:57:37,McDonald's,7,91.34,26
87728,2020-01-15 15:24:09,Knorr,7,53.81,14
84791,2020-08-29 15:23:08,Kinder,2,73.58,27
27628,2021-03-23 15:06:54,Dunkin' Donuts,9,36.97,19
23295,2017-04-18 16:13:29,M&M Food Market,8,13.21,11
93890,2017-01-31 10:30:05,Dunkin' Donuts,3,19.83,17
31721,2021-09-05 07:22:37,Applebee's,1,58.47,15
93631,2018-05-05 12:09:15,Sun-Pat,1,43.88,16
24378,2016-06-07 11:12:01,Carib Brewery,4,16.99,8
38198,2020-03-28 11:22:20,Bel Group,8,32.59,15
57935,2017-05-06 14:41:26,Taco Bell,6,29.24,14
56487,2021-01-20 06:17:21,Nabisco,5,14.36,16
55418,2021-02-15 13:11:08,Red Lobster,8,17.80,28
74093,2020-08-04 18:22:57,Wendy's,4,79.75,14
45129,2016-12-23 20:31:42,Papadopoulos,4,22.02,4
81110,2020-07-03 21:03:56,Soprole,6,45.56,7
66087,2018-11-07 10:15:43,Heinz,1,90.32,10
80342,2019-11-29 08:52:06,Pizza Hut,9,7.47,18
78768,2019-12-26 02:41:10,Applebee's,8,77.41,8
36554,2021-11-19 05:31:48,Vitta Foods,7,65.78,27
48912,2019-02-17 20:40:18,Dr. Oetker,4,7.94,17
74601,2019-07-15 22:56:26,Applebee's,4,76.07,22
95249,2017-08-09 11:04:58,Magnum,4,84.06,4
68461,2017-11-24 05:31:07,Bel Group,8,45.38,1
58747,2020-08-07 18:49:30,Betty Crocker,1,27.08,24
61246,2021-07-29 13:01:58,Red Lobster,1,80.68,15
70940,2019-04-14 22:47:53,Burger King,4,43.82,6
19623,2021-05-20 08:02:10,Olymel,5,66.55,7
77742,2017-01-22 17:13:31,Bewley's,7,24.55,26
22284,2021-11-14 17:52:19,Kinder,8,2.93,3
43019,2019-08-05 10:53:38,Doritos,6,53.84,23
75952,2018-04-17 05:27:43,Papadopoulos,8,75.27,5
67245,2016-08-19 19:53:57,Red Lobster,2,49.70,5
38592,2018-08-30 16:27:47,Dr. Oetker,7,84.58,24
17193,2017-05-02 08:43:09,Magnum,7,29.15,23
22819,2016-04-08 16:45:24,Cobblestone,7,53.92,13
54305,2016-07-24 18:41:25,Secret Recipe,7,78.65,16
78604,2021-09-12 03:26:58,Domino,7,14.73,5
45128,2021-03-05 07:53:54,Cobblestone,7,94.03,14
43380,2017-04-06 20:07:17,Kits,4,67.30,24
16506,2021-10-05 14:35:01,Bel Group,8,29.77,28
58887,2019-08-25 18:46:00,Andy Capp's fries,7,90.77,3
58561,2020-04-25 16:10:07,LEonidas,1,4.14,26
4437,2016-05-18 18:52:58,Cheetos,3,72.88,19
45646,2018-08-26 03:03:53,Magnum,4,13.12,18
30192,2018-12-19 20:12:16,Burger King,3,45.45,13
21095,2021-01-21 02:50:55,Papadopoulos,8,89.79,15
41527,2016-04-18 00:06:38,Baskin robbins,6,67.27,10
14991,2021-07-11 20:30:37,Papadopoulos,2,59.60,16
23677,2020-10-16 05:26:27,M&M Food Market,3,32.11,11
1207,2019-02-23 07:34:13,Bel Group,5,78.56,4
86019,2019-05-27 03:08:18,Subway,9,60.21,12
35287,2017-04-19 06:14:18,M&M Food Market,8,58.63,2
80991,2017-07-11 12:52:18,M&M Food Market,6,32.29,11
5662,2018-04-25 00:27:41,Dunkin' Donuts,6,13.13,6
64489,2020-04-15 02:41:02,Heinz,3,8.28,18
45986,2021-05-27 03:30:19,M&M Food Market,1,28.81,20
65252,2019-10-27 06:48:21,Vitta Foods,2,81.53,19
95573,2019-12-24 10:25:24,Carib Brewery,2,84.85,16
36516,2019-04-01 00:40:55,Baskin robbins,3,50.13,3
63047,2018-03-16 06:25:32,Applebee's,4,27.33,3
58396,2018-08-12 12:37:39,Heinz,5,71.10,8
44060,2017-02-05 09:16:19,Nesquik,6,62.89,7
71035,2020-03-12 15:26:01,LEonidas,4,99.88,12
65848,2021-05-06 11:46:56,Nutella,1,40.00,5
65891,2019-03-17 08:52:39,Domino,9,3.09,13
37739,2020-10-14 08:06:21,Tic Tac,7,10.60,3
41010,2018-11-07 18:41:35,Papadopoulos,7,63.32,12
8658,2017-05-24 13:43:33,Dr. Oetker,3,78.77,17
62205,2018-03-02 20:25:02,Knorr,5,40.40,3
15084,2021-07-23 17:54:44,Olymel,7,68.29,4
75580,2017-12-31 15:40:22,Baskin robbins,2,63.52,6
54376,2021-11-23 06:01:27,Kinder,6,39.65,21
99381,2017-10-08 04:14:16,Baskin robbins,5,68.99,12
44520,2019-11-14 11:38:49,Subway,7,23.05,26
64440,2021-05-29 19:12:32,Baskin robbins,6,76.45,20
59102,2018-01-16 00:32:08,Domino,2,45.39,7
68179,2019-02-13 14:07:45,Starbucks,5,66.18,6
36210,2018-03-09 07:44:06,Carib Brewery,5,3.68,4
50618,2020-02-22 04:16:48,Carib Brewery,6,93.50,11
16501,2017-05-27 18:48:13,Nesquik,3,72.43,19
63426,2021-10-12 12:16:20,Red Lobster,1,27.43,2
1771,2016-08-31 17:15:43,Applebee's,3,35.31,19
25424,2019-06-01 03:48:01,Nesquik,5,49.51,28
79369,2020-04-16 13:01:29,Papadopoulos,2,94.92,17
7376,2018-03-18 11:26:21,Kinder,5,56.08,8
80323,2021-08-02 09:45:24,Kits,8,75.24,7
66880,2019-03-14 17:25:15,Subway,5,73.75,6
84217,2018-03-14 09:42:35,Tic Tac,1,71.44,28
63802,2021-11-25 09:16:11,Knorr,3,81.60,13
70220,2018-04-18 15:40:55,Papadopoulos,6,8.16,3
50980,2020-06-24 18:51:24,Burger King,5,69.14,16
97748,2016-09-05 06:15:35,Andy Capp's fries,2,47.24,12
96095,2020-04-24 02:18:30,Domino,7,72.78,3
24564,2016-02-01 12:21:28,Tic Tac,2,52.85,22
32162,2019-10-06 15:03:27,LEonidas,1,44.08,8
38490,2016-12-31 18:44:07,Betty Crocker,6,49.36,27
75414,2020-10-22 20:04:18,Vitta Foods,6,94.77,21
46860,2019-09-22 13:28:06,Cobblestone,1,6.83,26
37386,2017-06-07 14:30:41,Kits,2,78.22,20
24187,2020-04-04 03:53:00,McDonald's,7,59.75,15
1344,2016-10-26 15:21:47,Bewley's,6,34.63,23
70431,2019-07-05 14:26:34,McDonald's,2,39.35,7
76581,2020-09-20 16:04:28,Bewley's,5,70.46,17
59202,2018-11-22 06:19:54,Nabisco,6,27.71,27
50572,2021-02-08 03:25:00,Dunkin' Donuts,1,71.31,15
32355,2018-02-09 05:30:44,Red Lobster,4,59.86,2
27229,2021-02-28 19:02:12,Red Lobster,3,33.51,11
92413,2021-06-16 15:23:43,Starbucks,6,30.06,24
67401,2020-08-08 08:56:17,Nabisco,3,77.57,21
80812,2016-01-05 08:38:40,Sun-Pat,9,11.20,23
34381,2020-06-06 04:56:34,Wonder Bread,7,82.78,24
54908,2016-10-19 11:01:22,Cheetos,5,90.74,28
94591,2019-03-06 17:46:32,Nutella,5,2.70,4
90570,2019-04-27 01:16:30,Nutella,6,43.37,26
54131,2018-08-29 22:43:10,Andy Capp's fries,5,37.26,6
14290,2016-07-09 08:13:49,Heinz,1,40.39,19
86057,2020-02-02 02:39:55,Applebee's,1,25.50,14
89782,2016-05-29 12:50:26,McDonald's,6,3.61,25
43952,2017-01-03 16:29:57,Magnum,2,84.42,20
91867,2017-03-01 00:42:02,Knorr,4,31.78,6
61304,2017-06-22 19:47:18,Kits,6,50.77,10
25111,2021-11-03 17:30:13,Doritos,9,60.69,4
77414,2017-04-14 18:47:32,Doritos,1,80.81,17
15900,2017-06-28 05:25:16,Olymel,3,93.19,26
26149,2020-03-25 01:04:27,KFC,4,51.48,10
88744,2020-05-30 13:38:24,Wonder Bread,4,7.24,18
2998,2020-06-24 15:10:11,Applebee's,7,35.23,2
37797,2016-03-04 09:46:51,Kits,2,73.32,18
28085,2019-03-03 07:27:42,Wonder Bread,6,57.00,25
74485,2017-07-17 15:34:52,McDonald's,1,88.87,14
17956,2016-07-02 06:26:57,Tic Tac,4,81.78,11
